provincia,localidad,empresabandera,precio,mes,anio,latitud,longitud,geojson,region
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1280,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1365,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1128,1,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1407,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1458,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1292,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1411,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1471,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1294,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1408,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1291,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1415,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1303,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1495,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1314,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1425,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1508,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1173,5,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1310,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1321,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1370,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1429,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1518,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1369,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1431,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1338,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1377,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1530,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1276,7,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1376,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1351,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1429,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1348,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1383,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1542,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1430,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1379,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1387,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1571,11,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1360,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1384,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1357,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1392,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1367,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1423,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1363,8,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1398,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1435,10,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CAPITAL FEDERAL,CAPITAL FEDERAL,YPF,1395,9,2025,-3464713,-5850761,"{""type"":""Point"",""coordinates"":[-58.50761,-34.64713]}",Centro
CORDOBA,BELL VILLE,AXION,1289,5,2025,-32628856,-62693546,"{""type"":""Point"",""coordinates"":[-62.693546,-32.628856]}",Centro
CORDOBA,BELL VILLE,AXION,1245,1,2025,-32628856,-62693546,"{""type"":""Point"",""coordinates"":[-62.693546,-32.628856]}",Centro
CORDOBA,BELL VILLE,AXION,1379,7,2025,-32628856,-62693546,"{""type"":""Point"",""coordinates"":[-62.693546,-32.628856]}",Centro
JUJUY,SAN SALVADOR DE JUJUY,BLANCA,1267,5,2025,-24209916,-65280346,"{""type"":""Point"",""coordinates"":[-65.280346,-24.209916]}",NOA
BUENOS AIRES,CHASCOMUS,GULF,1289,1,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1359,3,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1387,4,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1509,8,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1389,6,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1448,7,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1458,7,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,CHASCOMUS,GULF,1373,5,2025,-3557714,-5800805,"{""type"":""Point"",""coordinates"":[-58.00805,-35.57714]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1265,1,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1295,2,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1321,3,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1342,4,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1315,5,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1331,6,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1463,8,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1399,7,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1271,1,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1599,10,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1559,9,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1469,8,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1395,6,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1439,7,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1513,8,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1579,9,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
BUENOS AIRES,OLAVARRIA,AXION,1549,8,2025,-3688167,-603275,"{""type"":""Point"",""coordinates"":[-60.3275,-36.88167]}",Centro
SANTA CRUZ,RIO GALLEGOS,AXION,977,3,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,997,4,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,1002,4,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,982,5,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,996,6,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,1040,7,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,958,2,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,980,3,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,935,1,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
SANTA CRUZ,RIO GALLEGOS,AXION,1046,6,2025,-5161582,-6922837,"{""type"":""Point"",""coordinates"":[-69.22837,-51.61582]}",Patagonia
BUENOS AIRES,JUNIN,PUMA,1320,2,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1298,1,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1360,6,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1332,2,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1345,3,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1385,4,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1345,4,2025,-347581,-6083435,"{""type"":""Point"",""coordinates"":[-60.83435,-34.7581]}",Centro
BUENOS AIRES,JUNIN,PUMA,1263,2,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1286,3,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1309,4,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1238,1,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1283,5,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1301,6,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1236,1,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1262,2,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1246,1,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1340,6,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1286,5,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1322,4,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
BUENOS AIRES,JUNIN,PUMA,1309,4,2025,-3458275,-6093537,"{""type"":""Point"",""coordinates"":[-60.93537,-34.58275]}",Centro
CHACO,MAKALLE,BLANCA,1220,2,2025,-2719432,-5928855,"{""type"":""Point"",""coordinates"":[-59.28855,-27.19432]}",NEA
CHACO,MAKALLE,BLANCA,1195,1,2025,-2719432,-5928855,"{""type"":""Point"",""coordinates"":[-59.28855,-27.19432]}",NEA
CHACO,MAKALLE,BLANCA,1259,6,2025,-2719432,-5928855,"{""type"":""Point"",""coordinates"":[-59.28855,-27.19432]}",NEA
CHACO,MAKALLE,BLANCA,1325,7,2025,-2719432,-5928855,"{""type"":""Point"",""coordinates"":[-59.28855,-27.19432]}",NEA
CHACO,MAKALLE,BLANCA,1269,4,2025,-2719432,-5928855,"{""type"":""Point"",""coordinates"":[-59.28855,-27.19432]}",NEA
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1294,2,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1320,3,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1343,4,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1332,5,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1347,6,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1397,7,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1259,1,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1582,10,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1450,8,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1590,10,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1551,9,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1757,12,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1599,10,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1692,11,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1414,6,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1699,11,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1425,7,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1558,9,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1494,8,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1568,9,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1714,11,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1532,8,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1741,11,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1436,7,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1546,8,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
CORDOBA,CORDOBA,SHELL C.A.P.S.A.,1639,10,2025,-31459007,-64214868,"{""type"":""Point"",""coordinates"":[-64.214868,-31.459007]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1239,2,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1263,3,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1289,4,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1279,5,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1294,6,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1210,1,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1499,10,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1682,12,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1489,9,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1556,11,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1517,10,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1499,9,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1581,11,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1699,12,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1473,9,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1535,10,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1614,11,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1421,8,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1359,6,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1386,7,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1485,9,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1467,8,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1491,9,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1648,11,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1677,11,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1399,7,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1481,8,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,SAN ISIDRO,SHELL C.A.P.S.A.,1552,10,2025,-34482588,-58490708,"{""type"":""Point"",""coordinates"":[-58.490708,-34.482588]}",Centro
BUENOS AIRES,ACASSUSO,SHELL C.A.P.S.A.,1239,2,2025,-344741e14,-585019e14,"{""type"":""Point"",""coordinates"":[-58.5018963924319,-34.4741213741992]}",Centro
